date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:19:09	1635/1635	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Aug%202014%2023:19:12%20GMT	http://thcslieutu1.edu.vn/robots.txt		(from )
06:19:11	41778/41778	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:13%20GMT	http://thcslieutu1.edu.vn/	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index.html	(from )
06:19:13	27423/27423	---M--	200	added ('OK')	text/css	etag:%223ca5d8ff78cace1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css	(from http://thcslieutu1.edu.vn/)
06:19:14	96046/96046	---M--	200	added ('OK')	application/x-javascript	etag:%2222c443685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/prototype.js	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/prototype.js	(from http://thcslieutu1.edu.vn/)
06:19:14	33733/33733	---M--	200	added ('OK')	application/x-javascript	etag:%2260d837685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/effects.js	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/effects.js	(from http://thcslieutu1.edu.vn/)
06:19:15	4218/4218	---M--	200	added ('OK')	application/x-javascript	etag:%226eff3e685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/glider.js	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/glider.js	(from http://thcslieutu1.edu.vn/)
06:19:16	16039/16039	---M--	200	added ('OK')	application/x-javascript	etag:%22d68848685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/tabber.js	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/tabber.js	(from http://thcslieutu1.edu.vn/)
06:19:16	802/802	---M--	200	added ('OK')	application/x-javascript	etag:%2260d837685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/dropdown-menu.js	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/dropdown-menu.js	(from http://thcslieutu1.edu.vn/)
06:19:17	42/42	---M--	200	added ('OK')	text/plain	date:Fri,%2022%20Aug%202014%2023:19:20%20GMT	http://thcslieutu1.edu.vn/xmlrpc.php	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/xmlrpc.php	(from http://thcslieutu1.edu.vn/)
06:19:17	11956/11956	---M--	200	added ('OK')	text/xml	etag:%22cbddb40483879576d4a10b429daea5dc%22	http://thcslieutu1.edu.vn/?feed=rss2	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexd784.html	(from http://thcslieutu1.edu.vn/)
06:19:18	2194/2194	---M--	200	added ('OK')	text/xml	etag:%22cbddb40483879576d4a10b429daea5dc%22	http://thcslieutu1.edu.vn/?feed=rss	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexcc4d.html	(from http://thcslieutu1.edu.vn/)
06:19:18	743/743	---M--	200	added ('OK')	text/xml	date:Fri,%2022%20Aug%202014%2023:19:21%20GMT	http://thcslieutu1.edu.vn/xmlrpc.php?rsd	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/xmlrpc0db0.php	(from http://thcslieutu1.edu.vn/)
06:19:18	1052/1052	---M--	200	added ('OK')	text/xml	etag:%220247673eccdcc1:2ea1%22	http://thcslieutu1.edu.vn/wp-includes/wlwmanifest.xml	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-includes/wlwmanifest.xml	(from http://thcslieutu1.edu.vn/)
06:19:18	13904/13904	---M--	200	added ('OK')	application/atom+xml	etag:%22cbddb40483879576d4a10b429daea5dc%22	http://thcslieutu1.edu.vn/?feed=atom	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index6e0a.html	(from http://thcslieutu1.edu.vn/)
06:19:20	15353/15353	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:22%20GMT	http://thcslieutu1.edu.vn/?page_id=2	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexba53.html	(from http://thcslieutu1.edu.vn/)
06:19:20	15379/15379	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:22%20GMT	http://thcslieutu1.edu.vn/?page_id=12	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexd236.html	(from http://thcslieutu1.edu.vn/)
06:19:20	15982/15982	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:24%20GMT	http://thcslieutu1.edu.vn/?page_id=36	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index096e.html	(from http://thcslieutu1.edu.vn/)
06:19:21	7196/7196	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:25%20GMT	http://thcslieutu1.edu.vn/?page_id=1046	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexddd7.html	(from http://thcslieutu1.edu.vn/)
06:19:24	13351/13351	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202013%2007:24:29	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/timthumb.php?src=wp-content/uploads/2013/09/17.jpg&w=100&h=100&zc=1&q=100	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/timthumbe186.jpg	(from http://thcslieutu1.edu.vn/)
06:19:25	25913/25913	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:28%20GMT	http://thcslieutu1.edu.vn/?cat=11	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index29c7.html	(from http://thcslieutu1.edu.vn/)
06:19:26	33/33	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Aug%202013%2007:06:09	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/timthumb.php?src=wp-content/uploads/2013/08/picture1_01.png&w=100&h=100&zc=1&q=100	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/timthumba3ff.png	(from http://thcslieutu1.edu.vn/)
06:19:26	41309/41309	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202014%2002:07:29	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/timthumb.php?src=wp-content/uploads/2014/03/IMG_1005.jpg&w=220&h=220&zc=1&q=100	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/scripts/timthumb0cf8.jpg	(from http://thcslieutu1.edu.vn/)
06:19:26	35467/35467	---M--	200	added ('OK')	image/jpeg	etag:%224c1af7277016cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/01/banner.jpg	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/01/banner.jpg	(from http://thcslieutu1.edu.vn/)
06:19:27	2316/2316	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:30%20GMT	http://thcslieutu1.edu.vn/wp-login.php	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-login.html	(from http://thcslieutu1.edu.vn/)
06:19:28	25172/25172	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:31%20GMT	http://thcslieutu1.edu.vn/?cat=28	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index5c96.html	(from http://thcslieutu1.edu.vn/)
06:19:28	20939/20939	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:30%20GMT	http://thcslieutu1.edu.vn/?cat=6	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexb0b7.html	(from http://thcslieutu1.edu.vn/)
06:19:29	25281/25281	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:32%20GMT	http://thcslieutu1.edu.vn/?cat=32	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexede2.html	(from http://thcslieutu1.edu.vn/)
06:19:30	20084/20084	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:32%20GMT	http://thcslieutu1.edu.vn/?cat=36	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexa88f.html	(from http://thcslieutu1.edu.vn/)
06:19:31	23799/23799	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:34%20GMT	http://thcslieutu1.edu.vn/?cat=33	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index97dc.html	(from http://thcslieutu1.edu.vn/)
06:19:32	7754/7754	---M--	200	added ('OK')	image/gif	etag:%225c636f84770ce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/06/websgd.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/06/websgd.gif	(from http://thcslieutu1.edu.vn/)
06:19:32	25027/25027	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:35%20GMT	http://thcslieutu1.edu.vn/?cat=31	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index7f33.html	(from http://thcslieutu1.edu.vn/)
06:19:33	8684/8684	---M--	200	added ('OK')	image/gif	etag:%224c334fe36270ce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/06/srem.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/06/srem.gif	(from http://thcslieutu1.edu.vn/)
06:19:33	5017/5017	---M--	200	added ('OK')	image/gif	etag:%226c38eb86870ce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/06/vnedu.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/06/vnedu.gif	(from http://thcslieutu1.edu.vn/)
06:19:34	24164/24164	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:37%20GMT	http://thcslieutu1.edu.vn/?cat=1	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexb31a.html	(from http://thcslieutu1.edu.vn/)
06:19:35	26119/26119	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:38%20GMT	http://thcslieutu1.edu.vn/?cat=4	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexaa1e.html	(from http://thcslieutu1.edu.vn/)
06:19:36	19276/19276	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:38%20GMT	http://thcslieutu1.edu.vn/?cat=37	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index9591.html	(from http://thcslieutu1.edu.vn/)
06:19:36	25965/25965	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:39%20GMT	http://thcslieutu1.edu.vn/?cat=21	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index0fbe.html	(from http://thcslieutu1.edu.vn/)
06:19:37	25174/25174	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:40%20GMT	http://thcslieutu1.edu.vn/?p=1872	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexdea9.html	(from http://thcslieutu1.edu.vn/)
06:19:39	25860/25860	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:42%20GMT	http://thcslieutu1.edu.vn/?author=1	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexcd64.html	(from http://thcslieutu1.edu.vn/)
06:19:40	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2022%20Aug%202014%2023:19:41%20GMT	http://sstatic1.histats.com/0.gif?2409756&101	C:/lieutu1/saoluu2/sstatic1.histats.com/0718f.gif	(from http://thcslieutu1.edu.vn/)
06:19:41	19080/19080	---M--	200	added ('OK')	image/jpeg	etag:%22d4fef4e1e270ce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/06/pcgd.jpg	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/06/pcgd.jpg	(from http://thcslieutu1.edu.vn/)
06:19:42	25521/25521	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:45%20GMT	http://thcslieutu1.edu.vn/?p=1838	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexd4e2.html	(from http://thcslieutu1.edu.vn/)
06:19:43	26746/26746	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:44%20GMT	http://thcslieutu1.edu.vn/?p=1842	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexd6bf.html	(from http://thcslieutu1.edu.vn/)
06:19:43	43/43	---M--	200	added ('OK')	image/gif	etag:%2256f2af675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/background.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/background.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:44	24011/24011	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:46%20GMT	http://thcslieutu1.edu.vn/?p=1803	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index477d.html	(from http://thcslieutu1.edu.vn/)
06:19:44	24629/24629	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:47%20GMT	http://thcslieutu1.edu.vn/?author=3	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index6b42.html	(from http://thcslieutu1.edu.vn/)
06:19:44	531/531	---M--	200	added ('OK')	image/gif	etag:%22d451f0675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/search.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/search.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:45	23756/23756	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:49%20GMT	http://thcslieutu1.edu.vn/?p=1718	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexb833.html	(from http://thcslieutu1.edu.vn/)
06:19:46	56/56	---M--	200	added ('OK')	image/gif	etag:%22507ad8675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/icon-arrow.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/icon-arrow.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:47	29404/29404	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:49%20GMT	http://thcslieutu1.edu.vn/?p=1694	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index320d.html	(from http://thcslieutu1.edu.vn/)
06:19:47	790/790	---M--	200	added ('OK')	image/png	etag:%22208deb675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/meta.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/meta.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:48	24314/24314	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:51%20GMT	http://thcslieutu1.edu.vn/?p=1342	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index12c3.html	(from http://thcslieutu1.edu.vn/)
06:19:48	26243/26243	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:51%20GMT	http://thcslieutu1.edu.vn/?p=181	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index7c2c.html	(from http://thcslieutu1.edu.vn/)
06:19:49	441/441	---M--	200	added ('OK')	image/png	etag:%227aefed675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/pages.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/pages.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:50	23913/23913	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:53%20GMT	http://thcslieutu1.edu.vn/?p=1905	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexa693.html	(from http://thcslieutu1.edu.vn/)
06:19:50	93/93	---M--	200	added ('OK')	image/png	etag:%221a1514685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/sub.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/sub.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:51	24324/24324	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:54%20GMT	http://thcslieutu1.edu.vn/?p=1900	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index3f7e.html	(from http://thcslieutu1.edu.vn/)
06:19:52	23761/23761	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:54%20GMT	http://thcslieutu1.edu.vn/?p=1888	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index1540.html	(from http://thcslieutu1.edu.vn/)
06:19:53	695/695	---M--	200	added ('OK')	image/png	etag:%2256f2af675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/archive.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/archive.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:53	23573/23573	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:56%20GMT	http://thcslieutu1.edu.vn/?p=1859	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index64f7.html	(from http://thcslieutu1.edu.vn/)
06:19:54	24988/24988	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:57%20GMT	http://thcslieutu1.edu.vn/?p=1163	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index18c0.html	(from http://thcslieutu1.edu.vn/)
06:19:55	996/996	---M--	200	added ('OK')	image/gif	etag:%229cb5d3675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/folder.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/folder.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:55	23967/23967	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:57%20GMT	http://thcslieutu1.edu.vn/?p=1854	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexff4d.html	(from http://thcslieutu1.edu.vn/)
06:19:55	1109/1109	---M--	200	added ('OK')	image/png	etag:%221266e4675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/link.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/link.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:56	1001/1001	---M--	200	added ('OK')	image/gif	etag:%2290c524685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/user.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/user.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:56	24633/24633	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:19:59%20GMT	http://thcslieutu1.edu.vn/?p=1159	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index7914.html	(from http://thcslieutu1.edu.vn/)
06:19:57	594/594	---M--	200	added ('OK')	image/gif	etag:%22ced918685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/tags.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/tags.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:19:58	25884/25884	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:00%20GMT	http://thcslieutu1.edu.vn/?p=1099	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index8f31.html	(from http://thcslieutu1.edu.vn/)
06:19:58	24522/24522	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:01%20GMT	http://thcslieutu1.edu.vn/?p=1095	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index08f3.html	(from http://thcslieutu1.edu.vn/)
06:19:59	400/400	---M--	200	added ('OK')	image/gif	etag:%2290c524685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/view.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/view.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:01	46530/46530	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:02%20GMT	http://thcslieutu1.edu.vn/?p=1056	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index3f75.html	(from http://thcslieutu1.edu.vn/)
06:20:01	623/623	---M--	200	added ('OK')	image/gif	etag:%224253d1675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/date.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/date.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:02	24695/24695	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:05%20GMT	http://thcslieutu1.edu.vn/?p=1061	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index0db4.html	(from http://thcslieutu1.edu.vn/)
06:20:03	832/832	---M--	200	added ('OK')	image/png	etag:%2290c524685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/user_comment.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/user_comment.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:03	27944/27944	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:05%20GMT	http://thcslieutu1.edu.vn/?p=671	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexc089.html	(from http://thcslieutu1.edu.vn/)
06:20:03	547/547	---M--	200	added ('OK')	image/gif	etag:%22e8f0ce675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/comment.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/comment.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:04	806/806	---M--	200	added ('OK')	image/png	etag:%22f617d6675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/home.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/home.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:05	24320/24320	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:08%20GMT	http://thcslieutu1.edu.vn/?p=215	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexd7c9.html	(from http://thcslieutu1.edu.vn/)
06:20:07	30518/30518	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:07%20GMT	http://thcslieutu1.edu.vn/?p=231	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index9873.html	(from http://thcslieutu1.edu.vn/)
06:20:07	843/843	---M--	200	added ('OK')	image/png	etag:%22dc020685c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/trackback.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/trackback.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:07	1055/1055	---M--	200	added ('OK')	image/gif	etag:%229cb5d3675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/feed.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/feed.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:08	25027/25027	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:11%20GMT	http://thcslieutu1.edu.vn/?p=165	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index17d5.html	(from http://thcslieutu1.edu.vn/)
06:20:10	29036/29036	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:11%20GMT	http://thcslieutu1.edu.vn/?p=86	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index6213.html	(from http://thcslieutu1.edu.vn/)
06:20:10	542/542	---M--	200	added ('OK')	image/gif	etag:%227aefed675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/rss.gif	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/rss.gif	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:11	25279/25279	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:14%20GMT	http://thcslieutu1.edu.vn/?p=83	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index55e4.html	(from http://thcslieutu1.edu.vn/)
06:20:11	23337/23337	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:14%20GMT	http://thcslieutu1.edu.vn/?p=78	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index7896.html	(from http://thcslieutu1.edu.vn/)
06:20:13	747/747	---M--	200	added ('OK')	image/png	etag:%22c62ae9675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/login.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/login.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:13	24513/24513	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:15%20GMT	http://thcslieutu1.edu.vn/?p=1867	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index215f.html	(from http://thcslieutu1.edu.vn/)
06:20:14	24510/24510	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:17%20GMT	http://thcslieutu1.edu.vn/?author=2	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index3f71.html	(from http://thcslieutu1.edu.vn/)
06:20:14	24046/24046	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:17%20GMT	http://thcslieutu1.edu.vn/?p=1863	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexdccb.html	(from http://thcslieutu1.edu.vn/)
06:20:15	730/730	---M--	200	added ('OK')	image/png	etag:%228816f5675c6ece1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/themes/VN-News/images/siteadmin.png	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/themes/VN-News/images/siteadmin.png	(from http://thcslieutu1.edu.vn/wp-content/themes/VN-News/style.css)
06:20:16	24200/24200	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:20:18%20GMT	http://thcslieutu1.edu.vn/?p=1849	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index9c7a.html	(from http://thcslieutu1.edu.vn/)
